"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"217","B Xiao, S Ma, K Hu","Moss biocrusts regulate surface soil thermal properties and generate buffering effects on soil temperature dynamics in dryland ecosystem",2019,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706119303520","","",45,18,"2024-07-03 09:12:31","google,google,google,scopus,scopus","moss*--albedo,moss*--bulkdensity,moss*--soil,moss*--bulkdensity,moss*--watercontent",218
"218","EN Ramtvedt, OM Bollandsås, E Næsset…","Relationships between single-tree mountain birch summertime albedo and vegetation properties",2021,"Agricultural and Forest …","https://www.sciencedirect.com/science/article/pii/S0168192321001532","HTML","",14,19,"2024-07-03 09:12:31","google,scopus","moss*--albedo,moss*--albedo",219
"219","HE Ahrends, SF Oberbauer…","Small-scale albedo-temperature relationship contrast with large-scale relations in Alaskan acidic tussock tundra",2012,"Remote Sensing for …","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8531/853113/Small-scale-albedo-temperature-relationship-contrast-with-large-scale-relations/10.1117/12.974381.short","","10.1117/12.974381.short",5,20,"2024-07-03 09:12:31","google,scopus","moss*--albedo,moss*--albedo",220
"220","SB Ahmad, JG Lockwood","Albedo",1979,"Progress in physical geography","https://journals.sagepub.com/doi/abs/10.1177/030913337900300403","","10.1177/030913337900300403",21,21,"2024-07-03 09:12:31","google","moss*--albedo",221
"221","Y Gjessing, DO Øvstedal","Microclimates and water budget of algae, lichens and a moss on some nunataks in Queen Maud Land",1989,"International journal of biometeorology","https://link.springer.com/article/10.1007/BF01051089","","10.1007/BF01051089",18,22,"2024-07-03 09:12:31","google","moss*--albedo",222
"222","P Aartsma, J Asplund, A Odland…","Surface albedo of alpine lichen heaths and shrub vegetation",2020,"Arctic, Antarctic, and …","https://www.tandfonline.com/doi/abs/10.1080/15230430.2020.1778890","","10.1080/15230430.2020.1778890",33,23,"2024-07-03 09:12:31","google","moss*--albedo",223
"223","JI Peltoniemi, S Kaasalainen, J Näränen…","BRDF measurement of understory vegetation in pine forests: dwarf shrubs, lichen, and moss",2005,"Remote Sensing of …","https://www.sciencedirect.com/science/article/pii/S0034425704003311","","",157,24,"2024-07-03 09:12:31","google,google,google,google,google,scopus","moss*--albedo,moss*--height,moss*--light,moss*--reflectance,moss*--scattering,moss*--reflectance",224
"224","L Tanner, G Kikukawa, K Weits","Albedo on a glacial foreland at ground level and landscape scale driven by vegetation-substrate patterns",2023,"European Journal of Environmental …","https://www.ejes.cz/index.php/ejes/article/view/1082","","",0,25,"2024-07-03 09:12:31","google","moss*--albedo",225
"225","SN Williamson, IC Barrio, DS Hik…","Phenology and species determine growing‐season albedo increase at the altitudinal limit of shrub growth in the sub‐Arctic",2016,"Global Change …","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.13297","","10.1111/gcb.13297",40,26,"2024-07-03 09:12:31","google,google","moss*--albedo,moss*--phenology",226
"226","MA AK, Y Katoh, H Katsurayama, M Koganei…","Effects of convection heat transfer on Sunagoke moss green roof: A laboratory study",2018,"Energy and …","https://www.sciencedirect.com/science/article/pii/S0378778817320741","","",30,27,"2024-07-03 09:12:31","google","moss*--albedo",227
"227","S Hotaling, S Lutz, RJ Dial, AM Anesio, LG Benning…","Biological albedo reduction on ice sheets, glaciers, and snowfields",2021,"Earth-science …","https://www.sciencedirect.com/science/article/pii/S0012825221002294","","",38,28,"2024-07-03 09:12:31","google,google","moss*--albedo,moss*--albedo",228
"228","JI Peltoniemi, T Manninen, J Suomalainen, T Hakala…","Land surface albedos computed from BRF measurements with a study of conversion formulae",2010,"Remote Sensing","https://www.mdpi.com/2072-4292/2/8/1918","HTML","",26,29,"2024-07-03 09:12:31","google","moss*--albedo",229
"229","NHF French, MA Whitley…","Fire disturbance effects on land surface albedo in Alaskan tundra",2016,"Journal of Geophysical …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1002/2015JG003177","","10.1002/2015JG003177",37,30,"2024-07-03 09:12:31","google","moss*--albedo",230
"230","MM Loranty, SJ Goetz, PSA Beck","Tundra vegetation effects on pan-Arctic albedo",2011,"Environmental Research …","https://iopscience.iop.org/article/10.1088/1748-9326/6/2/024014/meta","","10.1088/1748-9326/6/2/024014",154,31,"2024-07-03 09:12:31","google","moss*--albedo",231
"231","X Zhang, Z Jiao, C Zhao, Y Qu, Q Liu, H Zhang…","Review of land surface albedo: variance characteristics, climate effect and management strategy",2022,"Remote Sensing","https://www.mdpi.com/2072-4292/14/6/1382","HTML","",23,32,"2024-07-03 09:12:31","google","moss*--albedo",232
"232","PM Lafleur, AB Wurtele, CR Duguay","Spatial and temporal variations in surface albedo of a subarctic landscape using surface-based measurements and remote sensing",1997,"Arctic and Alpine Research","https://www.tandfonline.com/doi/abs/10.1080/00040851.1997.12003244","","10.1080/00040851.1997.12003244",35,33,"2024-07-03 09:12:31","google","moss*--albedo",233
"233","A Hovi, J Liang, L Korhonen, H Kobayashi…","Quantifying the missing link between forest albedo and productivity in the boreal zone",2016,"…","https://bg.copernicus.org/preprints/bg-2016-206/","","",31,34,"2024-07-03 09:12:31","google","moss*--albedo",234
"234","S Hotaling, TC Bartholomaus, SL Gilbert","Rolling stones gather moss: movement and longevity of moss balls on an Alaskan glacier",2020,"Polar Biology","https://link.springer.com/article/10.1007/s00300-020-02675-6","HTML","10.1007/s00300-020-02675-6",13,35,"2024-07-03 09:12:31","google,scopus","moss*--albedo,moss*--albedo",235
"235","M Awais, SU Khattak","EXPLORING THE POTENTIAL OF MOSS CONCRETE AS AN ECO-FRIENDLY SOLUTION TO MITIGATE URBAN HEAT ISLAND EFFECT",NA,"csce.cust.edu.pk","https://csce.cust.edu.pk/archive/CSCE_23_conference_proceedings/2023-116.pdf","PDF","",0,36,"2024-07-03 09:12:31","google","moss*--albedo",236
"236","S Ohkubo, T Hirano, K Kusin","Influence of disturbances and environmental changes on albedo in tropical peat ecosystems",2021,"Agricultural and forest meteorology","https://www.sciencedirect.com/science/article/pii/S0168192321000319","","",6,37,"2024-07-03 09:12:31","google","moss*--albedo",237
"237","Y Zhang, X Wang, R Hu, Y Pan, H Zhang","Variation of albedo to soil moisture for sand dunes and biological soil crusts in arid desert ecosystems",2014,"Environmental earth sciences","https://link.springer.com/article/10.1007/s12665-013-2532-7","HTML","10.1007/s12665-013-2532-7",31,38,"2024-07-03 09:12:31","google","moss*--albedo",238
"238","JL May, T Parker, S Unger, SF Oberbauer","Short term changes in moisture content drive strong changes in Normalized Difference Vegetation Index and gross primary productivity in four Arctic moss …",2018,"Remote Sensing of …","https://www.sciencedirect.com/science/article/pii/S0034425718301986","","",48,39,"2024-07-03 09:12:31","google,google,google,google","moss*--albedo,moss*--dessication,moss*--reflectance,moss*--watercontent",239
"239","EA Lyons, Y Jin, JT Randerson","Changes in surface albedo after fire in boreal forest ecosystems of interior Alaska assessed using MODIS satellite observations",2008,"Journal of Geophysical …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2007JG000606","","10.1029/2007JG000606",140,40,"2024-07-03 09:12:31","google","moss*--albedo",240
"240","RF Grant, PG Jarvis, JM Massheder…","Controls on carbon and energy exchange by a black spruce–moss ecosystem: Testing the mathematical model Ecosys with data from the BOREAS Experiment",2001,"Global …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2000GB001306","","10.1029/2000GB001306",40,41,"2024-07-03 09:12:31","google,google,google,google,google,google,google,google,google,google,google,google,google,google,google,scopus","moss*--albedo,moss*--albedo,moss*--canopymass,moss*--canopymass,moss*--carbon,moss*--carboxylation,moss*--carboxylation,moss*--conductance,moss*--conductance,moss*--leafmass,moss*--leafmass,moss*--respiration,moss*--respiration,moss*--rubisco,moss*--rubisco,moss*--rubisco",241
"241","RM Bright, S Eisner, MT Lund…","Inferring surface albedo prediction error linked to forest structure at high latitudes",2018,"Journal of …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018JD028293","","10.1029/2018JD028293",20,42,"2024-07-03 09:12:31","google","moss*--albedo",242
"242","S Li, B Xiao, F Sun, GJ Kidron","Moss-dominated biocrusts enhance water vapor sorption capacity of surface soil and increase non-rainfall water deposition in drylands",2021,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706121000045","","",41,43,"2024-07-03 09:12:31","google,google,google,google,google,scopus","moss*--albedo,moss*--bulkdensity,moss*--soil,moss*--watercontent,moss*--waterpotential,moss*--waterpotential",243
"243","A Tanskanen, T Manninen","Effective UV surface albedo of seasonally snow-covered lands",2007,"Atmospheric Chemistry and Physics","https://acp.copernicus.org/articles/7/2759/2007/","","",27,44,"2024-07-03 09:12:31","google","moss*--albedo",244
"244","JR Hummel, RA Reck","A global surface albedo model",1979,"Journal of Applied Meteorology (1962-1982)","https://www.jstor.org/stable/26178721","","",223,45,"2024-07-03 09:12:31","google","moss*--albedo",245
"245","S Wang, A Davidson","Impact of climate variations on surface albedo of a temperate grassland",2007,"Agricultural and Forest Meteorology","https://www.sciencedirect.com/science/article/pii/S0168192306002966","","",108,46,"2024-07-03 09:12:31","google","moss*--albedo",246
"246","S Wang, AP Trishchenko, X Sun","Simulation of canopy radiation transfer and surface albedo in the EALCO model",2007,"Climate Dynamics","https://link.springer.com/article/10.1007/s00382-007-0252-y","HTML","10.1007/s00382-007-0252-y",54,47,"2024-07-03 09:12:31","google","moss*--albedo",247
"247","WT Morgan, H Coe, B Andrews, JA Ogren, JD Allan…","Atmospheric Aerosol Measurement at the Holme Moss field site, North-West England",NA,"aerosol-soc.com","https://aerosol-soc.com/wp-content/uploads/2016/08/Morgan.pdf","PDF","",0,48,"2024-07-03 09:12:31","google,google","moss*--albedo,moss*--scattering",248
"248","S Li, B Xiao","Cyanobacteria and moss biocrusts increase evaporation by regulating surface soil moisture and temperature on the northern Loess Plateau, China",2022,"Catena","https://www.sciencedirect.com/science/article/pii/S0341816222000546","","",28,49,"2024-07-03 09:12:31","google,google,google,google","moss*--albedo,moss*--bulkdensity,moss*--soil,moss*--waterpotential",249
"249","HA de Wit, A Bryn, A Hofgaard…","Climate warming feedback from mountain birch forest expansion: reduced albedo dominates carbon uptake",2014,"Global Change …","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.12483","","10.1111/gcb.12483",114,50,"2024-07-03 09:12:31","google","moss*--albedo",250
"250","B Xiao, K Hu, T Ren, B Li","Moss-dominated biological soil crusts significantly influence soil moisture and temperature regimes in semiarid ecosystems",2016,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706115300859","","",95,51,"2024-07-03 09:12:31","google,google,google,scopus,scopus","moss*--albedo,moss*--soil,moss*--watercontent,moss*--watercontent,moss*--waterpotential",251
"251","JA Davies","Albedo investigations in labrador-Ungava",1963,"… für Meteorologie, Geophysik und Bioklimatologie, Serie …","https://link.springer.com/article/10.1007/BF02243794","","10.1007/BF02243794",38,52,"2024-07-03 09:12:31","google","moss*--albedo",252
"252","PA Moore, AG Smolarz, CE Markle…","Hydrological and thermal properties of moss and lichen species on rock barrens: Implications for turtle nesting habitat",2019,"Ecohydrology","https://onlinelibrary.wiley.com/doi/abs/10.1002/eco.2057","","10.1002/eco.2057",18,53,"2024-07-03 09:12:31","google,google,google,google,scopus","moss*--albedo,moss*--bulkdensity,moss*--watercontent,moss*--waterpotential,moss*--waterpotential",253
"253","S Lett, LM Teuber, EJ Krab, A Michelsen…","Mosses modify effects of warmer and wetter conditions on tree seedlings at the alpine treeline",2020,"Global Change …","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.15256","","10.1111/gcb.15256",21,54,"2024-07-03 09:12:31","google","moss*--albedo",254
"254","HM Prather, A Casanova-Katny…","Species-specific effects of passive warming in an Antarctic moss system",2019,"Royal Society …","https://royalsocietypublishing.org/doi/abs/10.1098/rsos.190744","","10.1098/rsos.190744",25,55,"2024-07-03 09:12:31","google,google,google","moss*--albedo,moss*--leafdensity,moss*--photosynthetictissue",255
"255","N Kuusinen, P Lukeš, P Stenberg, J Levula…","Measured and modelled albedos in Finnish boreal forest stands of different species, structure and understory",2014,"Ecological …","https://www.sciencedirect.com/science/article/pii/S0304380014001884","","",36,56,"2024-07-03 09:12:31","google","moss*--albedo",256
"256","YF Zhang, XP Wang, YX Pan, R Hu","Comparison of diurnal dynamics in evaporation rate between bare soil and moss-crusted soil within a revegetated desert ecosystem of northwestern China",2016,"Journal of Earth System Science","https://link.springer.com/article/10.1007/s12040-015-0650-1","HTML","10.1007/s12040-015-0650-1",12,57,"2024-07-03 09:12:31","google,google,google","moss*--albedo,moss*--soil,moss*--watercontent",257
"257","A Heim, J Lundholm","Cladonia lichens on extensive green roofs: evapotranspiration, substrate temperature, and albedo",2013,"F1000Research","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3886785/","HTML","",16,58,"2024-07-03 09:12:31","google","moss*--albedo",258
"258","JA O'Donnell, MR Turetsky, JW Harden, KL Manies…","Interactive Effects of Fire, Soil Climate, and Moss on CO2 Fluxes in Black Spruce Ecosystems of Interior Alaska",2009,"Ecosystems","https://link.springer.com/article/10.1007/s10021-008-9206-4","HTML","10.1007/s10021-008-9206-4",89,59,"2024-07-03 09:12:31","google,google,google,google,google","moss*--albedo,moss*--bulkdensity,moss*--carbon,moss*--respiration,moss*--soil",259
"259","J Davies","Albedo measurements over sub-arctic surfaces.",1962,"","https://escholarship.mcgill.ca/concern/theses/zg64tq57q","","",17,60,"2024-07-03 09:12:31","google","moss*--albedo",260
"260","Z Wang, CB Schaaf, MJ Chopping, AH Strahler…","Evaluation of Moderate-resolution Imaging Spectroradiometer (MODIS) snow albedo product (MCD43A) over tundra",2012,"Remote Sensing of …","https://www.sciencedirect.com/science/article/pii/S0034425711003506","","",172,62,"2024-07-03 09:12:31","google","moss*--albedo",262
