"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"1076","S Lew, M Koblížek, M Lew, H Medová…","Seasonal changes of microbial communities in two shallow peat bog lakes",2015,"Folia microbiologica","https://link.springer.com/article/10.1007/s12223-014-0352-0","","10.1007/s12223-014-0352-0",30,13,"2024-07-23 08:52:04","google,google,scopus","peat--chlorophyll,peat--chlorophyll,peat--chlorophyll",151143
"1077","V Vauzia, B Triana, DP Yeza, RP Alti","Morphological Characteristics and Chlorophyll Content of Dominant Weed Leaves After Peatland Fires in Oil Palm Plantation Areas",2023,"Yuzuncu Yıl University …","https://dergipark.org.tr/en/pub/yyutbd/issue/79806/1217359","","",0,14,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151144
"1078","X Bu, H Ji, W Ma, C Mu, T Xian, Z Zhou, F Wang…","Effects of biochar as a peat-based substrate component on morphological, photosynthetic and biochemical characteristics of Rhododendron delavayi Franch.",2022,"Scientia …","https://www.sciencedirect.com/science/article/pii/S0304423822002692","","",17,15,"2024-07-23 08:52:04","google,google,google,google,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--leafarea,peat--photosynthesis,peat--chlorophyll,peat--leafarea",151145
"1079","S Vauzia, M Chairul, S Auzar","Stomata Characteristics and Chlorophyll Content in Two Plant Species Regenerating with Sprout and Seeds After Burning at Peat Swamp Forest in …",2016,"Journal of Chemical and Pharmaceutical Research","","CITATION","",6,16,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151146
"1080","Ó Ricote-Jorge, NJ Arozarena-Daza…",""" Criollo 98"" tobacco: leaf chlorophyll content and commercial quality, as influenced by soil amendment with acid peat.",2018,"","https://www.cabidigitallibrary.org/doi/full/10.5555/20183313454","","10.5555/20183313454",0,17,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151147
"1081","JA Carfrae, LJ Sheppard, JA Raven, ID Leith…","Early Effects of Atmospheric Ammonia Deposition on Calluna Vulgaris (L.) Hull Growing on an Ombrotrophic Peat Bog",2004,"Water, Air, &Soil …","https://link.springer.com/article/10.1007/s11267-004-3033-1","","10.1007/s11267-004-3033-1",22,18,"2024-07-23 08:52:04","google,google,google,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--photosystem,peat--chlorophyll,peat--photosystem",151148
"1082","AJ Margenot, DE Griffin, BSQ Alves, DA Rippner…","Substitution of peat moss with softwood biochar for soil-free marigold growth",2018,"Industrial Crops and …","https://www.sciencedirect.com/science/article/pii/S0926669017307380","","",59,19,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151149
"1083","JE Sanger, E Gorham","A comparison of the abundance and diversity of fossil pigments in wetland peats and woodland humus layers",1973,"Ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1935346","","10.2307/1935346",14,20,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151150
"1084","A Harris, RG Bryant","A multi-scale remote sensing approach for monitoring northern peatland hydrology: Present possibilities and future challenges",2009,"Journal of environmental management","https://www.sciencedirect.com/science/article/pii/S0301479708000388","","",96,21,"2024-07-23 08:52:04","google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--reflectance,peat--scattering",151151
"1085","M Bartold, M Kluczek","Estimating of chlorophyll fluorescence parameter Fv/Fm for plant stress detection at peatlands under Ramsar Convention with Sentinel-2 satellite imagery",2024,"Ecological Informatics","https://www.sciencedirect.com/science/article/pii/S1574954124001456","HTML","",2,22,"2024-07-23 08:52:04","google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--photosystem,peat--quantumyield",151152
"1086","ATY Mak, DM Yeh","Nitrogen nutrition of Spathiphyllum'Sensation'grown in Sphagnum peat-and coir-based media with two irrigation methods",2001,"HortScience","https://www.researchgate.net/profile/Der-Ming-Yeh/publication/267968442_Nitrogen_Nutrition_of_Spathiphyllum_'Sensation'_Grown_in_Sphagnum_Peat-_and_Coir-based_Media_with_Two_Irrigation_Methods/links/54d9a2330cf24647581ee590/Nitrogen-Nutrition-of-Spathiphyllum-Sensation-Grown-in-Sphagnum-Peat-and-Coir-based-Media-with-Two-Irrigation-Methods.pdf","PDF","",55,23,"2024-07-23 08:52:04","google,google,google,google,google,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--conductance,peat--leafarea,peat--nitrogen,peat--chlorophyll,peat--conductance",151153
"1087","M Raviv, BZ Zaidman, Y Kapulnik","The use of compost as a peat substitute for organic vegetable transplants production",1998,"Compost science &utilization","https://www.tandfonline.com/doi/abs/10.1080/1065657X.1998.10701908","","10.1080/1065657X.1998.10701908",110,24,"2024-07-23 08:52:04","google,google,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--chlorophyll,peat--height",151154
"1088","KJ Lees, RRE Artz, M Khomik, JM Clark…","Using Spectral Indices to Estimate Water Content and GPP in Sphagnum Moss and Other Peatland Vegetation",2020,"… on Geoscience and …","https://ieeexplore.ieee.org/abstract/document/8970455/","","",40,25,"2024-07-23 08:52:04","google,google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--photosynthesis,peat--reflectance,peat--watercontent",151155
"1089","A Harris, RG Bryant, AJ Baird","Detecting near-surface moisture stress in Sphagnum spp.",2005,"Remote Sensing of Environment","https://www.sciencedirect.com/science/article/pii/S0034425705001628","","",86,26,"2024-07-23 08:52:04","google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--photosynthetictissue,peat--reflectance",151156
"1090","RMA Machado, I Alves-Pereira, R Ferreira, NS Gruda","Coir, an alternative to peat—Effects on plant growth, phytochemical accumulation, and antioxidant power of spinach",2021,"Horticulturae","https://www.mdpi.com/2311-7524/7/6/127","HTML","",21,27,"2024-07-23 08:52:04","google,google,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--chlorophyll,peat--leafarea",151157
"1091","A Torabi Haghighi, MW Menberu…","Use of remote sensing to analyse peatland changes after drainage for peat extraction",2018,"Land Degradation & …","https://onlinelibrary.wiley.com/doi/abs/10.1002/ldr.3122","","10.1002/ldr.3122",36,28,"2024-07-23 08:52:04","google,google,google","peat--chlorophyll,peat--chlorophyll,peat--reflectance",151158
"1092","C Freeman, R Gresswell, H Guasch…","The role of drought in the impact of climatic change on the microbiota of peatland streams",1994,"Freshwater …","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2427.1994.tb00878.x","","10.1111/j.1365-2427.1994.tb00878.x",37,29,"2024-07-23 08:52:04","google,google,google","peat--chlorophyll,peat--chlorophyll,peat--electrontransport",151159
"1093","ÓR Jorge, NJA Daza, AT González…","'CRIOLLO 98'TOBACCO: LEAF CHLOROPHYLL CONTENT AND COMMERCIAL QUALITY, AS INFLUENCED BY SOIL AMENDMENT WITH ACID PEAT",2018,"Cultivos …","https://ediciones.inca.edu.cu/index.php/ediciones/article/download/1421/pdf/7248","PDF","",0,30,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151160
"1094","N Fenner, J Meadham, T Jones…","Effects of climate change on peatland reservoirs: A DOC perspective",2021,"Global …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2021GB006992","","10.1029/2021GB006992",10,31,"2024-07-23 08:52:04","google,google,google","peat--chlorophyll,peat--chlorophyll,peat--rubisco",151161
"1095","PA Moore, BD Didemus, AK Furukawa…","Peat depth as a control on Sphagnum moisture stress during seasonal drought",2021,"Hydrological …","https://onlinelibrary.wiley.com/doi/abs/10.1002/hyp.14117","","10.1002/hyp.14117",17,32,"2024-07-23 08:52:04","google,google,google,google,google,scopus","peat--chlorophyll,peat--chlorophyll,peat--photosystem,peat--quantumyield,peat--watercontent,peat--chlorophyll",151162
"1096","A Hesami, SS Khorami, F Amini…","Date-peat as an alternative in hydroponic strawberry production",2012,"African Journal of …","https://academicjournals.org/article/article1380985811_Hesami%20et%20al.pdf","PDF","",26,33,"2024-07-23 08:52:04","google,google,google","peat--chlorophyll,peat--chlorophyll,peat--leafarea",151163
"1097","M Lalonde","Using Hyperspectral Remote Sensing to Estimate Foliar Chlorophyll and Nitrogren Concentrations in an Ombrotrophic Peatland",2010,"","https://escholarship.mcgill.ca/concern/papers/q811kn48j","","",0,34,"2024-07-23 08:52:04","google,google,google","peat--chlorophyll,peat--chlorophyll,peat--leafthickness",151164
"1098","M Kalacska, JP Arroyo-Mora, RJ Soffer, NT Roulet…","Estimating peatland water table depth and net ecosystem exchange: A comparison between satellite and airborne imagery",2018,"Remote Sensing","https://www.mdpi.com/2072-4292/10/5/687","HTML","",57,35,"2024-07-23 08:52:04","google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--phenology,peat--reflectance",151165
"1099","HL Wind-Mulder, L Rochefort, DH Vitt","Water and peat chemistry comparisons of natural and post-harvested peatlands across Canada and their relevance to peatland restoration",1996,"Ecological engineering","https://www.sciencedirect.com/science/article/pii/0925857496000043","","",158,36,"2024-07-23 08:52:04","google,google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--height,peat--nitrogen,peat--scattering",151166
"1100","M Küttim, ML Hofsommer, B Robroek…","Freeze-thaw cycles simultaneously decrease peatland photosynthetic carbon uptake and ecosystem respiration",2017,"Boreal Environment …","https://hal.science/hal-02466188/","","",10,37,"2024-07-23 08:52:04","google,google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--phenology,peat--photosynthesis,peat--respiration",151167
"1101","A Chrysargyris, M Prasad, A Kavanagh, N Tzortzakis","Biochar type and ratio as a peat additive/partial peat replacement in growing media for cabbage seedling production",2019,"Agronomy","https://www.mdpi.com/2073-4395/9/11/693","HTML","",45,38,"2024-07-23 08:52:04","google,google,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--chlorophyll,peat--conductance",151168
"1102","A Harris","Spectral reflectance and photosynthetic properties of Sphagnum mosses exposed to progressive drought",2008,"Ecohydrology: Ecosystems, Land and Water Process …","https://onlinelibrary.wiley.com/doi/abs/10.1002/eco.5","","10.1002/eco.5",72,40,"2024-07-23 08:52:04","google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--photosynthesis,peat--reflectance",151170
"1103","CN Harris, RW Dickson, PR Fisher, BE Jackson…","Evaluating peat substrates amended with pine wood fiber for nitrogen immobilization and effects on plant performance with container-grown petunia",2020,"…","https://journals.ashs.org/horttech/view/journals/horttech/30/1/article-p107.xml","HTML","",25,41,"2024-07-23 08:52:04","google,google,google,scopus","peat--chlorophyll,peat--chlorophyll,peat--nitrogen,peat--chlorophyll",151171
"1104","DH Willits, MM Peet","Measurement of chlorophyll fluorescence as a heat stress indicator in tomato: laboratory and greenhouse comparisons",2001,"Journal of the American Society for …","https://repository.lib.ncsu.edu/bitstream/1840.2/113/1/JASHS_01.pdf","PDF","",115,42,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151172
"1105","C Tang, Y Chen, Q Zhang, J Li, F Zhang…","Effects of peat on plant growth and lead and zinc phytostabilization from lead-zinc mine tailing in southern China: Screening plant species resisting and accumulating …",2019,"… and environmental safety","https://www.sciencedirect.com/science/article/pii/S0147651319303501","","",49,43,"2024-07-23 08:52:04","google,google,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--chlorophyll,peat--height",151173
"1106","JL Bubier, TR Moore, G Crosby","Fine-scale vegetation distribution in a cool temperate peatland",2006,"Botany","https://cdnsciencepub.com/doi/abs/10.1139/B06-044","","10.1139/B06-044",110,44,"2024-07-23 08:52:04","google,google,google,google,google,google,google,google,google","peat--chlorophyll,peat--chlorophyll,peat--distribution,peat--leafarea,peat--percentcover,peat--phenology,peat--photosynthesis,peat--photosynthetictissue,peat--scattering",151174
"1107","A Kalisz, A Jezdinský, R Pokluda, A Sękara…","Impacts of chilling on photosynthesis and chlorophyll pigment content in juvenile basil cultivars",2016,"Horticulture …","https://link.springer.com/article/10.1007/s13580-016-0095-8","","10.1007/s13580-016-0095-8",62,45,"2024-07-23 08:52:04","google,google,scopus,scopus,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--chlorophyll,peat--conductance,peat--photosynthesis,peat--photosystem",151175
"1108","O Buchner, G Neuner","Freezing cytorrhysis and critical temperature thresholds for photosystem II in the peat moss Sphagnum capillifolium",2010,"Protoplasma","https://link.springer.com/article/10.1007/s00709-009-0053-8","","10.1007/s00709-009-0053-8",37,46,"2024-07-23 08:52:04","google,google,google,scopus,scopus,scopus","peat--chlorophyll,peat--chlorophyll,peat--photosystem,peat--chlorophyll,peat--photosynthesis,peat--photosystem",151176
"1109","J Letendre, M Poulin, L Rochefort","Sensitivity of spectral indices to CO2 fluxes for several plant communities in a Sphagnum-dominated peatland",2008,"Canadian Journal of Remote …","https://www.tandfonline.com/doi/abs/10.5589/m08-053","","10.5589/m08-053",27,47,"2024-07-23 08:52:04","google,google,google","peat--chlorophyll,peat--chlorophyll,peat--reflectance",151177
"1110","J Holman, B Bugbee, JK Chard","A comparison of coconut coir and sphagnum peat as soil-less media components for plant growth",2005,"","https://digitalcommons.usu.edu/cpl_hydroponics/1/","","",14,48,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151178
"1111","F Zulfiqar, A Younis, J Chen","Biochar or Biochar-Compost Amendment to a Peat-Based Substrate Improves Growth of Syngonium podophyllum",2019,"Agronomy","https://www.mdpi.com/2073-4395/9/8/460","HTML","",30,49,"2024-07-23 08:52:04","google,google,scopus","peat--chlorophyll,peat--chlorophyll,peat--chlorophyll",151179
"1112","AE Hasan, KM Bhiah, MTH Al-Zurfy","The impact of peat moss and sheep manure compost extracts on marigold (Calendula officinalis L.) growth and flowering.",2014,"","https://www.organic-systems.org/journal/92/JOS_Volume-9_Number-2_Nov-2014_Hasan-et-al.pdf","PDF","",19,50,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151180
"1113","A Gaberščik, A Martinčič","Seasonal dynamics of net photosynthesis and productivity of Sphagnum papillosum",1987,"Lindbergia","https://www.jstor.org/stable/20149626","","",55,51,"2024-07-23 08:52:04","google,google,google","peat--chlorophyll,peat--chlorophyll,peat--photosynthesis",151181
"1114","JM Nyachiro, KG Briggs, J Hoddinott…","Chlorophyll content, chlorophyll fluorescence and water deficit in spring wheat",2001,"Cereal Research …","https://link.springer.com/article/10.1007/BF03543653","","10.1007/BF03543653",107,52,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151182
"1115","B Czeczuga","Quantitative changes in sedimentary chlorophyll in the bed sediment of the Mikolajki Lake during the post-glacial period",1965,"Schweizerische Zeitschrift für Hydrologie","https://link.springer.com/article/10.1007/BF02505394","","10.1007/BF02505394",28,53,"2024-07-23 08:52:04","google,google","peat--chlorophyll,peat--chlorophyll",151183
