"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"654","AE Castellanos, JM Llano-Sotelo, LI Machado-Encinas…","Foliar C, N, and P stoichiometry characterize successful plant ecological strategies in the Sonoran Desert",2018,"Plant ecology","https://link.springer.com/article/10.1007/s11258-018-0833-3","HTML","10.1007/s11258-018-0833-3",67,119,"2024-07-18 10:49:08","google,google,google,google,google","biocrust--carboxylation,biocrust--leafarea,biocrust--leafmass,biocrust--nutrientresorption,biocrust--percentcover",130922
"655","A Krasnopeev, I Tikhonova, G Podlesnaya…","Bacterial diversity and metabolism in microbial consortium of non-axenic culture Tychonema sp. BBK16",2023,"Limnology and …","http://limnolfwbiol.com/index.php/LFWB/article/view/1044","","",0,120,"2024-07-18 10:49:08","google","biocrust--carboxylation",130923
"656","TP Makhalanyane, A Valverde, D Velázquez…","Ecology and biogeochemistry of cyanobacteria in soils, permafrost, aquatic and cryptic polar habitats",2015,"Biodiversity and …","https://link.springer.com/article/10.1007/s10531-015-0902-z","HTML","10.1007/s10531-015-0902-z",93,121,"2024-07-18 10:49:08","google,google,scopus,scopus","biocrust--carboxylation,biocrust--rubisco,biocrust--carbon,biocrust--nitrogen",130924
"657","S Ferrenberg, A Faist, B Osborne, S Lee","Quantifying potential abiotic drivers of the nurse-plant effect in two dominant shrub species of the northern Chihuahuan Desert",2023,"bioRxiv","https://www.biorxiv.org/content/10.1101/2023.11.16.567462.abstract","","10.1101/2023.11.16.567462.abstract",1,122,"2024-07-18 10:49:08","google,google,google","biocrust--carboxylation,biocrust--percentcover,biocrust--rubisco",130925
"658","I Obreht, C Zeeden, U Hambach, D Veres…","A critical reevaluation of palaeoclimate proxy records from loess in the Carpathian Basin",2019,"Earth-science …","https://www.sciencedirect.com/science/article/pii/S0012825218303581","HTML","",82,123,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130926
"659","AN Gillison","Plant functional indicators of vegetation response to climate change, past present and future: I. Trends, emerging hypotheses and plant functional modality",2019,"Flora","https://www.sciencedirect.com/science/article/pii/S0367253019302233","","",24,124,"2024-07-18 10:49:08","google,google,google,google,google,google,google","biocrust--carboxylation,biocrust--conductance,biocrust--functionaltrait,biocrust--leafarea,biocrust--leafmass,biocrust--leafthickness,biocrust--photosynthetictissue",130927
"660","EL Fry, D Ashworth, KAJ Allen…","Vegetation type, not the legacy of warming, modifies the response of microbial functional genes and greenhouse gas fluxes to drought in Oro-Arctic and alpine regions",2023,"FEMS Microbiology …","https://academic.oup.com/femsec/article-abstract/99/12/fiad145/7407332","","",2,125,"2024-07-18 10:49:08","google","biocrust--carboxylation",130928
"661","Y Wang, Y Huang, Q Zeng, D Liu, S An","Biogeographic distribution of autotrophic bacteria was more affected by precipitation than by soil properties in an arid area",2023,"Frontiers in Microbiology","https://www.frontiersin.org/articles/10.3389/fmicb.2023.1303469/full","HTML","10.3389/fmicb.2023.1303469",1,126,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130929
"662","CJ Vavricka, T Hasunuma, A Kondo","Dynamic metabolomics for engineering biology: accelerating learning cycles for bioproduction",2020,"Trends in biotechnology","https://www.cell.com/trends/biotechnology/fulltext/S0167-7799(19)30178-7","","",28,127,"2024-07-18 10:49:08","google","biocrust--carboxylation",130930
"663","N MacBean, R Scott, J Biederman, C Ottlé…","Multi-variable, multi-configuration testing of ORCHIDEE land surface model water flux and storage estimates across semi-arid sites in the southwestern US",2019,"Hydrology and Earth …","https://par.nsf.gov/biblio/10274501","","",1,128,"2024-07-18 10:49:08","google,google,google,google","biocrust--carboxylation,biocrust--conductance,biocrust--leafarea,biocrust--phenology",130931
"664","W Zhang, J Gong, S Zhang, H Lambers, X Dong, Y Hu…","Soil phosphorus availability affects niche characteristics of dominant C3 perennial and sub-dominant C4 annual species in a typical temperate grassland of …",2024,"Plant and Soil","https://link.springer.com/article/10.1007/s11104-024-06655-1","HTML","10.1007/s11104-024-06655-1",0,129,"2024-07-18 10:49:08","google,google,google,google,google,google,google","biocrust--carboxylation,biocrust--conductance,biocrust--electrontransport,biocrust--functionaltrait,biocrust--leafarea,biocrust--nutrientresorption,biocrust--rubisco",130932
"665","N MacBean, RL Scott, JA Biederman…","Testing water fluxes and storage from two hydrology configurations within the ORCHIDEE land surface model across US semi-arid sites",2020,"Hydrology and Earth …","https://hess.copernicus.org/articles/24/5203/2020/","HTML","",17,130,"2024-07-18 10:49:08","google,google,google,google","biocrust--carboxylation,biocrust--conductance,biocrust--leafarea,biocrust--phenology",130933
"666","YP Dong, H Huang, W Song, XC Sun, M Wang…","Natural 13C and 15N abundance of moss-substrate systems on limestones and sandstones in a karst area of subtropical China",2019,"Catena","https://www.sciencedirect.com/science/article/pii/S0341816219301535","HTML","",3,131,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130934
"667","N Li, B Wang, Y Zhou, H Li, Z Zhu, Y Dou…","Response of the C-fixing bacteria community to precipitation changes and its impact on bacterial necromass accumulation in semiarid grassland",2024,"Journal of …","https://www.sciencedirect.com/science/article/pii/S0301479724002755","","",0,132,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130935
"668","H Zhong, W San Wong, J Zhou, AT Cross…","Restoration on magnetite mine waste substrates using Western Australian native plants only marginally benefited from a commercial inoculant",2023,"Ecological …","https://www.sciencedirect.com/science/article/pii/S0925857423001003","","",3,133,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--functionaltrait",130936
"669","C Schurig, CW Mueller, C Höschen, A Prager…","Methods for visualising active microbial benzene degraders in in situ microcosms",2015,"Applied microbiology …","https://link.springer.com/article/10.1007/s00253-014-6037-4","HTML","10.1007/s00253-014-6037-4",16,134,"2024-07-18 10:49:08","google","biocrust--carboxylation",130937
"670","PP Verma, SG Sharma, M Kaur","Microbial ACC-Deaminase Attributes: Perspectives and Applications in Stress Agriculture",2020,"Advances in Plant Microbiome and …","https://link.springer.com/chapter/10.1007/978-981-15-3204-7_4","","10.1007/978-981-15-3204-7_4",2,135,"2024-07-18 10:49:08","google","biocrust--carboxylation",130938
"671","R Huang, Y Wang, D Liu, S Wang, H Lv…","Long-read metagenomics of marine microbes reveals diversely expressed secondary metabolites",2023,"Microbiology …","https://journals.asm.org/doi/abs/10.1128/spectrum.01501-23","","10.1128/spectrum.01501-23",6,136,"2024-07-18 10:49:08","google","biocrust--carboxylation",130939
"672","N Beltrán Sanz","Performance and bio complexity of the criptogamic cover in arid and polar regions",2023,"","https://docta.ucm.es/entities/publication/d9cface5-8cc2-45a7-a4ba-23a6ac347b5c","","",0,137,"2024-07-18 10:49:08","google,google,google,google,google,google","biocrust--carboxylation,biocrust--electrontransport,biocrust--functionaltrait,biocrust--photosystem,biocrust--quantumyield,biocrust--rubisco",130940
"673","A Khan, W Kong, S Khan, J Nawab","Community succession and drivers of CO",NA,"researchgate.net","https://www.researchgate.net/profile/Weidong-Kong-3/publication/367695772_Community_succession_and_drivers_of_CO2-fixing_microbes_in_recently_deglaciated_soils_on_the_Tibetan_Plateau/links/64001c2f0d98a97717cdb605/Community-succession-and-drivers-of-CO2-fixing-microbes-in-recently-deglaciated-soils-on-the-Tibetan-Plateau.pdf?_sg%5B0%5D=started_experiment_milestone&_sg%5B1%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D","PDF","",0,138,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130941
"674","A Bogdan, LA Cioban, DM Copolovici, D Chambre…","Pollutants and weathering compounds on medieval bricks of historic buildings from Brasov (Transylvania, Romania)",2024,"Urban Climate","https://www.sciencedirect.com/science/article/pii/S2212095524001263","","",0,139,"2024-07-18 10:49:08","google","biocrust--carboxylation",130942
"675","PH Lebre, J Bosch, C Coclet, R Hallas, ID Hogg…","Expanding Antarctic biogeography: microbial ecology of Antarctic island soils",2023,"…","https://onlinelibrary.wiley.com/doi/abs/10.1111/ecog.06568","","10.1111/ecog.06568",2,140,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130943
"676","H Wu, H Cui, C Fu, R Li, F Qi, Z Liu, G Yang…","Unveiling the crucial role of soil microorganisms in carbon cycling: A review",2023,"Science of The Total …","https://www.sciencedirect.com/science/article/pii/S0048969723072558","","",23,141,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130944
"677","B Fernández-Marín, M López-Pozo…","Symbiosis at its limits: ecophysiological consequences of lichenization in the genus Prasiola in Antarctica",2019,"Annals of …","https://academic.oup.com/aob/article-abstract/124/7/1211/5573045","","",20,142,"2024-07-18 10:49:08","google,google,google","biocrust--carboxylation,biocrust--photosystem,biocrust--waterpotential",130945
"678","SY Wong, JC Charlesworth, N Benaud…","Communication within East Antarctic soil bacteria",2019,"Applied and …","https://journals.asm.org/doi/abs/10.1128/aem.01968-19","","10.1128/aem.01968-19",15,143,"2024-07-18 10:49:08","google","biocrust--carboxylation",130946
"679","Y Shen, R Zhang, Q Yang, Z Liu, G Li, H Han…","Long-term subsoiling and tillage rotation increase carbon storage in soil aggregates and the abundance of autotrophs",2024,"Applied Soil …","https://www.sciencedirect.com/science/article/pii/S0929139324001756","","",0,144,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130947
"680","B Kour, P Sharma, S Ramya, S Gawdiya, K Sudheer…","Response of distinct soil types to cyanobacterial biofertilizer inoculation",2023,"","https://www.researchsquare.com/article/rs-3368169/latest","","",0,145,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130948
"681","M Drira, F Hentati, O Babich, S Sukhikh, V Larina…","Bioactive carbohydrate polymers—between myth and reality",2021,"Molecules","https://www.mdpi.com/1420-3049/26/23/7068","HTML","",16,146,"2024-07-18 10:49:08","google","biocrust--carboxylation",130949
"682","E Barreno, L Muggia, S Chiva, A Molins, C Bordenave…","Trebouxia lynnae sp. nov. (Former Trebouxia sp. TR9): Biology and Biogeography of an Epitome Lichen Symbiotic Microalga",2022,"Biology","https://www.mdpi.com/2079-7737/11/8/1196","HTML","",14,147,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130950
"683","JPS Chua, DA Orlovich…","Cyanobacteria in New Zealand indigenous grasslands",2014,"New Zealand Journal of …","https://www.tandfonline.com/doi/abs/10.1080/0028825X.2013.862554","","10.1080/0028825X.2013.862554",9,148,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130951
"684","N Beltrán-Sanz, J Raggio, A Pintado, F Dal Grande…","Physiological Plasticity as a Strategy to Cope with Harsh Climatic Conditions: Ecophysiological Meta-Analysis of the Cosmopolitan Moss Ceratodon …",2023,"Plants","https://www.mdpi.com/2223-7747/12/3/499","HTML","",1,149,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130952
"685","H Liao, X Hao, F Qin, M Delgado-Baquerizo, Y Liu…","Microbial autotrophy explains large-scale soil CO",NA,"129.15.40.240","http://129.15.40.240/NewIEGWebsiteFiles/publications2/12132022/Liao-2022-Microbial%20autotrophy%20explains%20large-.pdf","PDF","",0,150,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130953
"686","K Peters, Y Poeschl, KL Blatt-Janmaat…","Ecometabolomics Studies of Bryophytes",2023,"Bioactive Compounds in …","https://link.springer.com/content/pdf/10.1007/978-3-031-23243-5_30.pdf","","10.1007/978-3-031-23243-5_30",3,151,"2024-07-18 10:49:08","google,google,google","biocrust--carboxylation,biocrust--functionaltrait,biocrust--leafmass",130954
"687","N Wannicke, MM Gehringer","Atmospheric CO2 availability does not equate to increased nodularin production in diazotrophic cyanobacteria, but does induce varying responses in net …",2017,"bioRxiv","https://www.biorxiv.org/content/10.1101/203869.abstract","","10.1101/203869.abstract",0,152,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130955
"688","JTB Ekwealor, BD Mishler","Transcriptomic Effects of Acute Ultraviolet Radiation Exposure on Two Syntrichia Mosses",2021,"Frontiers in Plant Science","https://www.frontiersin.org/articles/10.3389/fpls.2021.752913/full","HTML","10.3389/fpls.2021.752913",2,153,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130956
"689","M Ciebiada, K Kubiak, M Daroch","Modifying the cyanobacterial metabolism as a key to efficient biopolymer production in photosynthetic microorganisms",2020,"International journal of molecular …","https://www.mdpi.com/1422-0067/21/19/7204","HTML","",32,154,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--rubisco",130957
"690","Z Ren, R Cheng, P Chen, Y Xue, H Xu, Y Yin…","Plant-associated microbe system in treatment of heavy metals–contaminated soil: Mechanisms and applications",2023,"Water, Air, &Soil …","https://link.springer.com/article/10.1007/s11270-023-06061-w","HTML","10.1007/s11270-023-06061-w",10,155,"2024-07-18 10:49:08","google","biocrust--carboxylation",130958
"691","M Jangir, S Sharma, S Sharma","Target and non-target effects of dual inoculation of biocontrol agents against Fusarium wilt in Solanum lycopersicum",2019,"Biological Control","https://www.sciencedirect.com/science/article/pii/S1049964419303834","","",29,156,"2024-07-18 10:49:08","google,google","biocrust--carboxylation,biocrust--functionaltrait",130959
